Nombre;Traduction_soussou
6648;wúlù sénní k̀ɛḿɛ sénní tòngó náání nŭn sólómásàxán
6649;wúlù sénní k̀ɛḿɛ sénní tòngó náání nŭn sólómánáání
6650;wúlù sénní k̀ɛḿɛ sénní tòngó súlí
6651;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn kérén
6652;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn ̀fírín
6653;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn sàxán
6654;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn náání
6655;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn súlí
6656;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn sénní
6657;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn sólófèré
6658;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn sólómásàxán
6659;wúlù sénní k̀ɛḿɛ sénní tòngó súlí nŭn sólómánáání
6660;wúlù sénní k̀ɛḿɛ sénní tòngó sénní
6661;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn kérén
6662;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn ̀fírín
6663;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn sàxán
6664;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn náání
6665;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn súlí
6666;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn sénní
6667;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn sólófèré
6668;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn sólómásàxán
6669;wúlù sénní k̀ɛḿɛ sénní tòngó sénní nŭn sólómánáání
6670;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré
6671;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn kérén
6672;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn ̀fírín
6673;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn sàxán
6674;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn náání
6675;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn súlí
6676;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn sénní
6677;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn sólófèré
6678;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn sólómásàxán
6679;wúlù sénní k̀ɛḿɛ sénní tòngó sólófèré nŭn sólómánáání
6680;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán
6681;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn kérén
6682;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn ̀fírín
6683;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn sàxán
6684;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn náání
6685;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn súlí
6686;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn sénní
6687;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn sólófèré
6688;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn sólómásàxán
6689;wúlù sénní k̀ɛḿɛ sénní tòngó sólómásàxán nŭn sólómánáání
6690;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání
6691;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn kérén
6692;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn ̀fírín
6693;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn sàxán
6694;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn náání
6695;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn súlí
6696;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn sénní
6697;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn sólófèré
6698;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn sólómásàxán
6699;wúlù sénní k̀ɛḿɛ sénní tòngó sólómánáání nŭn sólómánáání
6700;wúlù sénní k̀ɛḿɛ sólófèré
6701;wúlù sénní k̀ɛḿɛ sólófèré kérén
6702;wúlù sénní k̀ɛḿɛ sólófèré ̀fírín
6703;wúlù sénní k̀ɛḿɛ sólófèré sàxán
6704;wúlù sénní k̀ɛḿɛ sólófèré náání
6705;wúlù sénní k̀ɛḿɛ sólófèré súlí
6706;wúlù sénní k̀ɛḿɛ sólófèré sénní
6707;wúlù sénní k̀ɛḿɛ sólófèré sólófèré
6708;wúlù sénní k̀ɛḿɛ sólófèré sólómásàxán
6709;wúlù sénní k̀ɛḿɛ sólófèré sólómánáání
6710;wúlù sénní k̀ɛḿɛ sólófèré fuú
6711;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn kérén
6712;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn ̀fírín
6713;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn sàxán
6714;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn náání
6715;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn súlí
6716;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn sénní
6717;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn sólófèré
6718;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn sólómásàxán
6719;wúlù sénní k̀ɛḿɛ sólófèré fuú nŭn sólómánáání
6720;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ
6721;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn kérén
6722;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn ̀fírín
6723;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn sàxán
6724;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn náání
6725;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn súlí
6726;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn sénní
6727;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn sólófèré
6728;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn sólómásàxán
6729;wúlù sénní k̀ɛḿɛ sólófèré m̀ɔx̀ɔǵɛŋ nŭn sólómánáání
6730;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán
6731;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn kérén
6732;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn ̀fírín
6733;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn sàxán
6734;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn náání
6735;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn súlí
6736;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn sénní
6737;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn sólófèré
6738;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn sólómásàxán
6739;wúlù sénní k̀ɛḿɛ sólófèré tòngó sàxán nŭn sólómánáání
6740;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání
6741;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn kérén
6742;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn ̀fírín
6743;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn sàxán
6744;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn náání
6745;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn súlí
6746;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn sénní
6747;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn sólófèré
6748;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn sólómásàxán
6749;wúlù sénní k̀ɛḿɛ sólófèré tòngó náání nŭn sólómánáání
6750;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí
6751;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn kérén
6752;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn ̀fírín
6753;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn sàxán
6754;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn náání
6755;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn súlí
6756;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn sénní
6757;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn sólófèré
6758;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn sólómásàxán
6759;wúlù sénní k̀ɛḿɛ sólófèré tòngó súlí nŭn sólómánáání
6760;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní
6761;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn kérén
6762;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn ̀fírín
6763;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn sàxán
6764;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn náání
6765;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn súlí
6766;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn sénní
6767;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn sólófèré
6768;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn sólómásàxán
6769;wúlù sénní k̀ɛḿɛ sólófèré tòngó sénní nŭn sólómánáání
6770;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré
6771;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn kérén
6772;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn ̀fírín
6773;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn sàxán
6774;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn náání
6775;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn súlí
6776;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn sénní
6777;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn sólófèré
6778;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn sólómásàxán
6779;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólófèré nŭn sólómánáání
6780;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán
6781;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn kérén
6782;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn ̀fírín
6783;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn sàxán
6784;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn náání
6785;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn súlí
6786;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn sénní
6787;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn sólófèré
6788;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn sólómásàxán
6789;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómásàxán nŭn sólómánáání
6790;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání
6791;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn kérén
6792;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn ̀fírín
6793;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn sàxán
6794;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn náání
6795;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn súlí
6796;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn sénní
6797;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn sólófèré
6798;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn sólómásàxán
6799;wúlù sénní k̀ɛḿɛ sólófèré tòngó sólómánáání nŭn sólómánáání
6800;wúlù sénní k̀ɛḿɛ sólómásàxán
6801;wúlù sénní k̀ɛḿɛ sólómásàxán kérén
6802;wúlù sénní k̀ɛḿɛ sólómásàxán ̀fírín
6803;wúlù sénní k̀ɛḿɛ sólómásàxán sàxán
6804;wúlù sénní k̀ɛḿɛ sólómásàxán náání
6805;wúlù sénní k̀ɛḿɛ sólómásàxán súlí
6806;wúlù sénní k̀ɛḿɛ sólómásàxán sénní
6807;wúlù sénní k̀ɛḿɛ sólómásàxán sólófèré
6808;wúlù sénní k̀ɛḿɛ sólómásàxán sólómásàxán
6809;wúlù sénní k̀ɛḿɛ sólómásàxán sólómánáání
6810;wúlù sénní k̀ɛḿɛ sólómásàxán fuú
6811;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn kérén
6812;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn ̀fírín
6813;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn sàxán
6814;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn náání
6815;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn súlí
6816;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn sénní
6817;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn sólófèré
6818;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn sólómásàxán
6819;wúlù sénní k̀ɛḿɛ sólómásàxán fuú nŭn sólómánáání
6820;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ
6821;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn kérén
6822;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn ̀fírín
6823;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn sàxán
6824;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn náání
6825;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn súlí
6826;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn sénní
6827;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn sólófèré
6828;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn sólómásàxán
6829;wúlù sénní k̀ɛḿɛ sólómásàxán m̀ɔx̀ɔǵɛŋ nŭn sólómánáání
6830;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán
6831;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn kérén
6832;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn ̀fírín
6833;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn sàxán
6834;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn náání
6835;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn súlí
6836;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn sénní
6837;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn sólófèré
6838;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn sólómásàxán
6839;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sàxán nŭn sólómánáání
6840;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání
6841;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn kérén
6842;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn ̀fírín
6843;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn sàxán
6844;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn náání
6845;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn súlí
6846;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn sénní
6847;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn sólófèré
6848;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn sólómásàxán
6849;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó náání nŭn sólómánáání
6850;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí
6851;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn kérén
6852;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn ̀fírín
6853;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn sàxán
6854;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn náání
6855;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn súlí
6856;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn sénní
6857;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn sólófèré
6858;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn sólómásàxán
6859;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó súlí nŭn sólómánáání
6860;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní
6861;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn kérén
6862;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn ̀fírín
6863;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn sàxán
6864;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn náání
6865;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn súlí
6866;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn sénní
6867;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn sólófèré
6868;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn sólómásàxán
6869;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sénní nŭn sólómánáání
6870;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré
6871;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn kérén
6872;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn ̀fírín
6873;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn sàxán
6874;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn náání
6875;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn súlí
6876;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn sénní
6877;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn sólófèré
6878;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn sólómásàxán
6879;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólófèré nŭn sólómánáání
6880;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán
6881;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn kérén
6882;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn ̀fírín
6883;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn sàxán
6884;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn náání
6885;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn súlí
6886;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn sénní
6887;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn sólófèré
6888;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn sólómásàxán
6889;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómásàxán nŭn sólómánáání
6890;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání
6891;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn kérén
6892;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn ̀fírín
6893;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn sàxán
6894;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn náání
6895;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn súlí
6896;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn sénní
6897;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn sólófèré
6898;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn sólómásàxán
6899;wúlù sénní k̀ɛḿɛ sólómásàxán tòngó sólómánáání nŭn sólómánáání
6900;wúlù sénní k̀ɛḿɛ sólómánáání
6901;wúlù sénní k̀ɛḿɛ sólómánáání kérén
6902;wúlù sénní k̀ɛḿɛ sólómánáání ̀fírín
6903;wúlù sénní k̀ɛḿɛ sólómánáání sàxán
6904;wúlù sénní k̀ɛḿɛ sólómánáání náání
6905;wúlù sénní k̀ɛḿɛ sólómánáání súlí
6906;wúlù sénní k̀ɛḿɛ sólómánáání sénní
6907;wúlù sénní k̀ɛḿɛ sólómánáání sólófèré
6908;wúlù sénní k̀ɛḿɛ sólómánáání sólómásàxán
6909;wúlù sénní k̀ɛḿɛ sólómánáání sólómánáání
6910;wúlù sénní k̀ɛḿɛ sólómánáání fuú
6911;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn kérén
6912;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn ̀fírín
6913;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn sàxán
6914;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn náání
6915;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn súlí
6916;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn sénní
6917;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn sólófèré
6918;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn sólómásàxán
6919;wúlù sénní k̀ɛḿɛ sólómánáání fuú nŭn sólómánáání
6920;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ
6921;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn kérén
6922;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn ̀fírín
6923;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn sàxán
6924;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn náání
6925;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn súlí
6926;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn sénní
6927;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn sólófèré
6928;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn sólómásàxán
6929;wúlù sénní k̀ɛḿɛ sólómánáání m̀ɔx̀ɔǵɛŋ nŭn sólómánáání
6930;wúlù sénní k̀ɛḿɛ sólómánáání tòngó sàxán
6931;wúlù sénní k̀ɛḿɛ sólómánáání tòngó sàxán nŭn kérén
6932;wúlù sénní k̀ɛḿɛ sólómánáání tòngó sàxán nŭn ̀fírín
